row_type,hypothesis_id,symbol,asset_class,state,horizon_bars,segment,partition,reason_signature,momentum_state,sampling_view,count,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta,median_delta,delta_reference,length_min,length_median,length_max,share_largest_episode,share_three_largest,mean_delta_sign,median_delta_sign,timestamp,bars_since_previous_cross,status_h1,return_h1,status_h5,return_h5,status_h20,return_h20
episode_start,momentum_in_trend_context,TLT,treasury,bearish,1,,,,,episode_start,85,85,0.00012120587100952468,0.0009598585307182272,-0.017359965654886955,0.011797311188752158,46,39,0,85,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,TLT,treasury,bearish,5,,,,,episode_start,85,85,-0.0022207367799211516,-0.0021484034164214183,-0.05827466684995264,0.0430711885079329,41,44,0,85,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,TLT,treasury,bearish,20,,,,,episode_start,85,85,-0.004071256450703674,0.0020718442364298095,-0.09781273954905356,0.07756302102073742,44,41,0,85,,,,,,,,,,,,,,,,,,
episode_summary,momentum_in_trend_context,TLT,treasury,neutral,,,,,,,1221,,,,,,,,,169,,,,1,4.0,35,0.028665028665028666,0.07371007371007371,,,,,,,,,,
episode_start,momentum_in_trend_context,TLT,treasury,neutral,1,,,,,episode_start,169,169,-0.00020335139791979298,7.268732244325449e-05,-0.055548223225586724,0.022010217432504753,85,82,2,169,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,TLT,treasury,neutral,5,,,,,episode_start,169,169,-0.000582756067101614,-0.0015759357652556094,-0.04203472407258779,0.06588594324457131,78,91,0,169,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,TLT,treasury,neutral,20,,,,,episode_start,169,169,-0.0030026340762375056,0.0017084674007932232,-0.08200870019319828,0.11492483076673432,90,79,0,169,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,TLT,treasury,bullish,,,,,,,28,,,,,,,,,28,,,,1,1.0,1,0.03571428571428571,0.10714285714285714,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bullish,1,,,,,episode_start,28,28,0.0004657880701826045,-0.0004231769228222326,-0.011610274662053,0.011074196746447829,13,14,1,28,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bullish,5,,,,,episode_start,28,28,0.004385167582036343,0.004715661869929888,-0.02095969002529896,0.03278554249539489,20,8,0,28,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bullish,20,,,,,episode_start,28,28,-0.000862346104040885,-0.000297676603145669,-0.07878045345200524,0.09058693276551932,14,14,0,28,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,TLT,treasury,bearish,,,,,,,29,,,,,,,,,29,,,,1,1.0,1,0.034482758620689655,0.10344827586206896,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bearish,1,,,,,episode_start,29,29,0.0010616511112857858,0.002105263157894832,-0.007187906384237164,0.00832779409430029,16,13,0,29,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bearish,5,,,,,episode_start,29,29,-0.00233378760650679,0.002185442830652251,-0.033679618709407166,0.026531981383374648,16,13,0,29,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,bearish,20,,,,,episode_start,29,29,0.0012706359386342287,0.003866513236553626,-0.07418582331381518,0.049839862653137335,18,11,0,29,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,TLT,treasury,neutral,,,,,,,2459,,,,,,,,,57,,,,1,32.0,166,0.06750711671411143,0.17812118747458316,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,neutral,1,,,,,episode_start,57,57,8.348153630771975e-05,0.0004061656365033084,-0.01172227502432377,0.012982234018479089,30,27,0,57,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,neutral,5,,,,,episode_start,57,57,0.0009596318360066263,0.0016067905054348852,-0.036952530953878515,0.025699444418005202,33,24,0,57,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,TLT,treasury,neutral,20,,,,,episode_start,57,57,0.0014796422974003036,0.0013772490046586316,-0.0710127975042053,0.08634911624575059,29,28,0,57,,,,,,,,,,,,,,,,,,
episode_summary,trend_alignment,GLD,gold,bullish,,,,,,,1325,,,,,,,,,27,,,,2,46.0,114,0.0860377358490566,0.23773584905660378,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bullish,1,,,,,episode_start,27,27,6.732656758155506e-05,0.00017665376932463062,-0.008760876899855385,0.012597012092852689,14,13,0,27,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bullish,5,,,,,episode_start,27,27,0.000447086784359094,-0.000794079837042494,-0.04060835391982043,0.03384394377278421,13,14,0,27,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bullish,20,,,,,episode_start,27,27,0.01353445178715551,0.014798926863722306,-0.06592338110508744,0.10292138512152182,16,11,0,27,,,,,,,,,,,,,,,,,,
episode_summary,trend_alignment,GLD,gold,bearish,,,,,,,1099,,,,,,,,,28,,,,7,34.5,108,0.09827115559599636,0.25932666060054593,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bearish,1,,,,,episode_start,28,28,-6.845618479664075e-05,9.95011742597196e-05,-0.013512754013153883,0.011318423104673014,15,13,0,28,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bearish,5,,,,,episode_start,28,28,0.0018735999695093692,0.0030542062820074767,-0.03507410946839806,0.024597174451323145,18,10,0,28,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,bearish,20,,,,,episode_start,28,28,0.012371821637436347,0.01519953681974695,-0.058287506854445725,0.08254357792084988,15,13,0,28,,,,,,,,,,,,,,,,,,
episode_summary,trend_alignment,GLD,gold,neutral,,,,,,,92,,,,,,,,,48,,,,1,1.0,10,0.10869565217391304,0.2826086956521739,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,neutral,1,,,,,episode_start,48,48,0.0003221974290174105,9.656481982611709e-05,-0.008015355359269227,0.009964887835188119,24,23,1,48,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,neutral,5,,,,,episode_start,48,48,5.384780480518122e-05,-0.0008331645609342408,-0.05397274227990534,0.05290146085919756,23,25,0,48,,,,,,,,,,,,,,,,,,
episode_start,trend_alignment,GLD,gold,neutral,20,,,,,episode_start,48,48,0.01158595963332044,0.005098495361947619,-0.058839584372169296,0.12809762367479993,29,19,0,48,,,,,,,,,,,,,,,,,,
episode_summary,momentum_in_trend_context,GLD,gold,bullish,,,,,,,787,,,,,,,,,91,,,,1,3.0,38,0.048284625158831,0.14104193138500634,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bullish,1,,,,,episode_start,91,91,-0.0008285553850457865,-0.0008526472984474731,-0.016134286988106594,0.012597012092852689,39,52,0,91,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bullish,5,,,,,episode_start,91,91,0.0002167135348799617,-0.00017280815559583829,-0.04323920600737208,0.04682765615238904,45,46,0,91,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bullish,20,,,,,episode_start,91,91,0.010887839455885704,0.014506881531296534,-0.06857202552472819,0.12667876295240355,53,38,0,91,,,,,,,,,,,,,,,,,,
episode_summary,momentum_in_trend_context,GLD,gold,bearish,,,,,,,496,,,,,,,,,90,,,,1,3.0,49,0.09879032258064516,0.22379032258064516,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bearish,1,,,,,episode_start,90,90,0.0001616286393601834,0.0001546015566374903,-0.021312185701947373,0.011318423104673014,47,42,1,90,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bearish,5,,,,,episode_start,90,90,0.00031267811917071484,0.00013219944368692005,-0.04452602812514328,0.05275379634528199,46,44,0,90,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,bearish,20,,,,,episode_start,90,90,0.006729201069235849,0.002970353971270212,-0.07730881639812881,0.11488046407134833,48,40,2,90,,,,,,,,,,,,,,,,,,
episode_summary,momentum_in_trend_context,GLD,gold,neutral,,,,,,,1233,,,,,,,,,182,,,,1,4.0,27,0.021897810218978103,0.064882400648824,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,neutral,1,,,,,episode_start,182,182,0.0006922637329168451,0.000376859789895434,-0.02468161765520349,0.030131441990155494,98,81,3,182,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,neutral,5,,,,,episode_start,182,182,0.0015047365665664424,0.0005375917605584535,-0.07147100850194399,0.0649449193659064,94,88,0,182,,,,,,,,,,,,,,,,,,
episode_start,momentum_in_trend_context,GLD,gold,neutral,20,,,,,episode_start,182,182,0.009196168001324502,0.004019183911188162,-0.075457395846241,0.09620907468152962,102,80,0,182,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,GLD,gold,bullish,,,,,,,27,,,,,,,,,27,,,,1,1.0,1,0.037037037037037035,0.1111111111111111,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bullish,1,,,,,episode_start,27,27,-0.00018252269729352518,0.00015617357352537553,-0.008760876899855385,0.012597012092852689,14,13,0,27,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bullish,5,,,,,episode_start,27,27,-0.003019244446242242,-0.004847297463549838,-0.04060835391982043,0.033669629124238654,10,17,0,27,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bullish,20,,,,,episode_start,27,27,0.009964851185934634,0.013129326919204765,-0.06592338110508744,0.12809762367479993,16,11,0,27,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,GLD,gold,bearish,,,,,,,28,,,,,,,,,28,,,,1,1.0,1,0.03571428571428571,0.10714285714285714,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bearish,1,,,,,episode_start,28,28,0.0005405908135810036,-2.8597365359095406e-07,-0.006967630068795527,0.011318423104673014,14,14,0,28,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bearish,5,,,,,episode_start,28,28,0.00013802876159443866,-0.00027102335677825495,-0.03507410946839806,0.05290146085919756,14,14,0,28,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,bearish,20,,,,,episode_start,28,28,0.010722171067850308,0.00021301822267710824,-0.05496464655668987,0.09257384996373941,14,14,0,28,,,,,,,,,,,,,,,,,,
episode_summary,trend_crossover,GLD,gold,neutral,,,,,,,2461,,,,,,,,,56,,,,2,41.5,113,0.04591629418935392,0.13368549370174726,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,neutral,1,,,,,episode_start,56,56,-0.00011740198028580205,-0.00010210987565756335,-0.013512754013153883,0.010282615167176212,28,28,0,56,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,neutral,5,,,,,episode_start,56,56,-0.001890396661786289,-0.0035113859003234604,-0.03699221168701938,0.03384394377278421,25,31,0,56,,,,,,,,,,,,,,,,,,
episode_start,trend_crossover,GLD,gold,neutral,20,,,,,episode_start,56,56,0.010221025119186666,0.007547757442447622,-0.0642217618572567,0.10292138512152182,31,25,0,56,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bullish,,,,,bullish,,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bullish,,,,,bearish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bullish,,,,,neutral,,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bullish,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bearish,,,,,bullish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bearish,,,,,bearish,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bearish,,,,,neutral,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,bearish,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,neutral,,,,,bullish,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,neutral,,,,,bearish,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,neutral,,,,,neutral,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,neutral,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,insufficient_data,,,,,bullish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,insufficient_data,,,,,bearish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,insufficient_data,,,,,neutral,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,SPY,equity,insufficient_data,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,1,,retained,,,,1166,1166,0.00013616932735896904,0.0004411853698714774,-0.034835954540506475,0.030822530891824185,630,529,7,,6.399139558839988e-05,-2.1481939750711554e-05,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,1,,removed,,,,543,543,-6.52326893271735e-05,0.0005830162944717721,-0.038729914945676236,0.036484374080576254,292,247,4,,-0.00013741062109774265,0.00012034898484958312,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,1,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,1,,removed,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",,,187,187,0.0009778962642844873,0.0029406596299350607,-0.038729914945676236,0.036484374080576254,113,72,2,,0.0009057183325139181,0.0024779923203128718,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,1,,removed,momentum_midrange,,,356,356,-0.00061316840372431,5.071775506992893e-05,-0.034814478355343126,0.03029997688806918,179,175,2,,-0.0006853463354948791,-0.00041194955455226,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,5,,retained,,,,1166,1166,0.00156861764303035,0.003167672527569776,-0.11315465262750735,0.054314223053589794,709,455,2,,-9.887756295117616e-05,-0.00028549199701699557,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,5,,removed,,,,543,543,0.0018798179286354333,0.00448749124771175,-0.11395796127196078,0.06689408899943938,322,221,0,,0.00021232272265390723,0.0010343267231249786,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,5,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,5,,removed,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",,,187,187,0.007276573195014446,0.0073225308151982915,-0.11395796127196078,0.06689408899943938,130,57,0,,0.00560907798903292,0.00386936629061152,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,5,,removed,momentum_midrange,,,356,356,-0.0009549945287041041,0.0018845385176778917,-0.0831837707009353,0.06445592286049306,192,164,0,,-0.00262248973468563,-0.0015686260069088798,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,20,,retained,,,,1166,1166,0.004907113338413127,0.011734548727721617,-0.2893941880159001,0.11317770986984144,757,409,0,,-0.001281680944300213,-0.001873250024484019,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,20,,removed,,,,543,543,0.008940985776367203,0.017338142887046715,-0.3117552779281434,0.11515067720945193,390,153,0,,0.0027521914936538636,0.0037303441348410793,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,20,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,20,,removed,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",,,187,187,0.008636809464764425,0.02272301823061129,-0.3117552779281434,0.10935731424404738,136,51,0,,0.0024480151820510856,0.009115219478405656,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bullish,20,,removed,momentum_midrange,,,356,356,0.00910076378274282,0.015939306392248498,-0.2919477852327189,0.11515067720945193,254,102,0,,0.00291196950002948,0.0023315076400428625,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,1,,retained,,,,270,270,0.0009715306801773419,0.0009370507059646149,-0.05661153587863332,0.047994072837921564,146,124,0,,0.0006587363822305877,0.00036852395765518686,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,1,,removed,,,,454,454,-7.896522452518122e-05,0.00047381700941662164,-0.033113259382283045,0.02408717196434962,237,214,3,,-0.00039175952247193544,-9.470973889280643e-05,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,1,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,1,,removed,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",,,197,197,-0.00021941113991889416,0.0,-0.02916979293608557,0.01239775657575426,97,98,2,,-0.0005322054378656484,-0.0005685267483094281,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,1,,removed,momentum_midrange,,,257,257,2.8691761204629867e-05,0.0005922292176494537,-0.033113259382283045,0.02408717196434962,140,116,1,,-0.0002841025367421243,2.3702469340025623e-05,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,5,,retained,,,,270,270,0.0057784742922830905,0.009396504643592207,-0.15735668296758132,0.11762305171795329,162,108,0,,0.002359695166111775,0.003960776187202142,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,5,,removed,,,,454,454,0.002015436185972682,0.003613958293286035,-0.09677964454721577,0.06915884124022864,259,194,1,,-0.0014033429401986335,-0.0018217701631040306,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,5,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,5,,removed,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",,,197,197,0.003355611901431371,0.0053954874453117085,-0.05115490348871932,0.04298698159964531,124,73,0,,-6.316722473994436e-05,-4.024101107835687e-05,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,5,,removed,momentum_midrange,,,257,257,0.0009881419605043485,0.0013728756610689175,-0.09677964454721577,0.06915884124022864,135,121,1,,-0.002430637165666967,-0.004062852795321148,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,20,,retained,,,,270,270,0.025239376110690392,0.02507655903070083,-0.19289794403109595,0.23401548413671724,181,89,0,,0.007757566207114049,0.003969538963766173,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,20,,removed,,,,454,454,0.012868279339874156,0.01972226158664514,-0.12271433345012539,0.18239372734417758,312,142,0,,-0.004613530563702187,-0.0013847584802895163,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,20,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,20,,removed,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",,,197,197,0.013818109943868177,0.020589490954044276,-0.12271433345012539,0.08242842990793853,148,49,0,,-0.0036636999597081665,-0.0005175291128903803,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,SPY,equity,bearish,20,,removed,momentum_midrange,,,257,257,0.012140199071442941,0.019539867431798585,-0.10739262963682794,0.18239372734417758,164,93,0,,-0.005341610832133402,-0.001567152635136071,parent_trend_state,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bullish,,,,,bullish,,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bullish,,,,,bearish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bullish,,,,,neutral,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bullish,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bearish,,,,,bullish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bearish,,,,,bearish,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bearish,,,,,neutral,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,bearish,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,neutral,,,,,bullish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,neutral,,,,,bearish,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,neutral,,,,,neutral,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,neutral,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,insufficient_data,,,,,bullish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,insufficient_data,,,,,bearish,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,insufficient_data,,,,,neutral,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_crosstab,trend_alignment,QQQ,equity,insufficient_data,,,,,insufficient_data,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,1,,retained,,,,1171,1171,6.462832517477027e-05,0.0004575062393361584,-0.035860456969243226,0.02714677978109381,622,544,5,,-8.160685394396698e-05,-0.00017353001319053707,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,1,,removed,,,,561,561,0.00031657675838502123,0.001408623195901848,-0.04463951180993453,0.04489011542869492,307,253,1,,0.000170341579266284,0.0007775869433751526,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,1,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,1,,removed,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",,,202,202,0.001336012686367161,0.003366819766920548,-0.04463951180993453,0.04489011542869492,119,83,0,,0.0011897775072484238,0.0027357835143938525,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,1,,removed,momentum_midrange,,,359,359,-0.00025703342950465064,0.0006657518504793458,-0.04008991003755624,0.04458050554383486,188,170,1,,-0.0004032686086233879,3.4715597952650334e-05,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,5,,retained,,,,1171,1171,0.0019358104379125203,0.003442236540883714,-0.11972946854854694,0.06336892779265013,689,481,1,,0.00018598166234297516,-0.0004995084825539786,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,5,,removed,,,,561,561,0.0013616210632636202,0.0049301645352470835,-0.158172131977789,0.12087444533461689,331,230,0,,-0.00038820771230592497,0.0009884195118093908,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,5,,opposite,,,,0,0,,,,,0,0,0,,,,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,5,,removed,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",,,202,202,0.0027573850476549453,0.004815845496976112,-0.158172131977789,0.12087444533461689,120,82,0,,0.0010075562720854002,0.0008741004735384195,parent_trend_state,,,,,,,,,,,,,,,
gate_partition,trend_alignment,QQQ,equity,bullish,5,,removed,momentum_midrange,,,359,359,0.0005762608269208689,0.0049301645352470835,-0.11520488709071874,0.07675965051478784,211,148,0,,-0.0011735679486486762,0.0009884195118093908,parent_trend_state,,,,,,,,,,,,,,,
