row_type,hypothesis_id,hypothesis_version,hypothesis_fingerprint,symbol,horizon_bars,spec_fingerprint,state,reason_signature,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta_vs_matched_unconditional,median_delta_vs_matched_unconditional,first_evaluated_timestamp,last_evaluated_timestamp,total_observations,bullish_count,bearish_count,neutral_count,insufficient_data_count,evaluated,insufficient_future_data,no_reference_bar,ineligible,bars_fetched,warmup_bars,observation_bars,outcome_buffer_bars
neutral_reason,trend_alignment,1,650add07184f8440,GLD,20,a040ca488aa3f51f,neutral,trend_margin_below_threshold,92,0.007065855086196279,0.002167438196810423,-0.06197891682799772,0.12809762367479993,50,42,0,48,0.0008443854960521399,-0.0013328106471652834,2015-02-27T05:00:00+00:00,2024-07-12T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,all,,2516,-2.538708402695583e-05,-8.379805839109356e-05,-0.0410922196820408,0.030131441990155494,1230,1273,13,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,bullish,,787,-1.1978007928278203e-05,-4.388900470708723e-05,-0.029848277876936558,0.02593233117632554,391,394,2,91,1.3409076098677627e-05,3.9909053684006324e-05,2015-01-06T05:00:00+00:00,2024-11-22T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,bearish,,496,-8.832053353507492e-05,-5.798673367890528e-05,-0.021312185701947373,0.019235654834102833,245,249,2,90,-6.293344950811908e-05,2.5811324712188277e-05,2015-03-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,neutral,,1233,-8.629543016114158e-06,-0.00012357469642665375,-0.0410922196820408,0.030131441990155494,594,630,9,182,1.675754101084167e-05,-3.97766380355602e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",216,-0.00028117510768522986,-0.00036710215586577277,-0.0410922196820408,0.029659798658522085,98,117,1,53,-0.00025578802365827403,-0.0002833040974746792,2015-02-10T05:00:00+00:00,2024-11-18T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",213,0.0001036458098505282,-0.00030727618183890026,-0.02228969366734035,0.016851489178354884,102,110,1,70,0.00012903289387748403,-0.0002234781234478067,2015-03-26T04:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,1,83e9dabf9b4e27de,neutral,momentum_midrange,804,3.4847063710172114e-05,-4.95887586430821e-05,-0.02468161765520349,0.030131441990155494,394,403,7,266,6.0234147737127944e-05,3.420929974801146e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,all,,2516,0.0013148640494255195,0.0010367282500594044,-0.09659525053372087,0.0890483844889336,1321,1189,6,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,bullish,,787,0.0017801930022516422,0.002289755767338253,-0.09659525053372087,0.08443388802044693,432,353,2,91,0.0004653289528261228,0.0012530275172788485,2015-01-06T05:00:00+00:00,2024-11-22T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,bearish,,496,0.0009474715967150881,0.0017397033090791325,-0.04947826445543935,0.0550500093404076,268,226,2,90,-0.00036739245271043134,0.0007029750590197281,2015-03-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,neutral,,1233,0.0011656448853299924,0.00011501996706275719,-0.07616119008344135,0.0890483844889336,621,610,2,182,-0.000149219164095527,-0.0009217082829966472,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",216,0.0025741245254028047,-0.00026627099572051893,-0.07616119008344135,0.0890483844889336,106,110,0,53,0.0012592604759772853,-0.0013029992457799233,2015-02-10T05:00:00+00:00,2024-11-18T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",213,-0.00045867262627535013,-0.0019756371854895427,-0.05397274227990534,0.05338622630086998,99,113,1,70,-0.0017735366757008696,-0.003012365435548947,2015-03-26T04:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,5,b586481caf972d58,neutral,momentum_midrange,804,0.0012175702929372197,0.000646080728328613,-0.07147100850194399,0.0649449193659064,416,387,1,266,-9.729375648829977e-05,-0.0003906475217307914,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,all,,2516,0.006221469590144139,0.0035002488439757062,-0.1160252327422614,0.17337893665894177,1350,1161,5,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,bullish,,787,0.006328939094221915,0.0040883736191621445,-0.1160252327422614,0.14086497717735824,421,364,2,91,0.00010746950407777671,0.0005881247751864382,2015-01-06T05:00:00+00:00,2024-11-22T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,bearish,,496,0.005778253546859227,0.0046333795815033385,-0.08425392833089096,0.11488046407134833,280,214,2,90,-0.00044321604328491186,0.0011331307375276323,2015-03-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,neutral,,1233,0.006331166798384291,0.0021258501002772157,-0.10032180944927804,0.17337893665894177,649,583,1,182,0.0001096972082401523,-0.0013743987436984906,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",216,0.01136623505513323,0.004094648580782012,-0.07707693500089052,0.17337893665894177,122,94,0,53,0.005144765464989091,0.0005943997368063059,2015-02-10T05:00:00+00:00,2024-11-18T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",213,0.003720428059151437,0.006324992915561989,-0.0985530706258072,0.14756624152861453,117,96,0,70,-0.002501041530992702,0.0028247440715862826,2015-03-26T04:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,GLD,20,a040ca488aa3f51f,neutral,momentum_midrange,804,0.005670112828233579,0.0008752435612759957,-0.10032180944927804,0.12809762367479993,410,393,1,266,-0.0005513567619105601,-0.0026250052826997106,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,GLD,1,83e9dabf9b4e27de,all,,2516,-2.538708402695583e-05,-8.379805839109356e-05,-0.0410922196820408,0.030131441990155494,1230,1273,13,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,1,83e9dabf9b4e27de,bullish,,27,-0.00018252269729352518,0.00015617357352537553,-0.008760876899855385,0.012597012092852689,14,13,0,27,-0.00015713561326656934,0.00023997163191646909,2015-04-17T04:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,1,83e9dabf9b4e27de,bearish,,28,0.0005405908135810036,-2.8597365359095406e-07,-0.006967630068795527,0.011318423104673014,14,14,0,28,0.0005659778976079595,8.35120847375026e-05,2015-03-02T05:00:00+00:00,2024-11-26T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,1,83e9dabf9b4e27de,neutral,,2461,-3.0102532858660622e-05,-8.380508050565005e-05,-0.0410922196820408,0.030131441990155494,1202,1246,13,56,-4.715448831704792e-06,-7.022114556498593e-09,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,GLD,1,83e9dabf9b4e27de,neutral,relationship_unchanged,2461,-3.0102532858660622e-05,-8.380508050565005e-05,-0.0410922196820408,0.030131441990155494,1202,1246,13,56,-4.715448831704792e-06,-7.022114556498593e-09,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,GLD,5,b586481caf972d58,all,,2516,0.0013148640494255195,0.0010367282500594044,-0.09659525053372087,0.0890483844889336,1321,1189,6,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,5,b586481caf972d58,bullish,,27,-0.003019244446242242,-0.004847297463549838,-0.04060835391982043,0.033669629124238654,10,17,0,27,-0.004334108495667762,-0.005884025713609242,2015-04-17T04:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,5,b586481caf972d58,bearish,,28,0.00013802876159443866,-0.00027102335677825495,-0.03507410946839806,0.05290146085919756,14,14,0,28,-0.0011768352878310808,-0.0013077516068376593,2015-03-02T05:00:00+00:00,2024-11-26T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,5,b586481caf972d58,neutral,,2461,0.0013758036339205622,0.0012479269981748864,-0.09659525053372087,0.0890483844889336,1297,1158,6,56,6.093958449504273e-05,0.000211198748115482,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,GLD,5,b586481caf972d58,neutral,relationship_unchanged,2461,0.0013758036339205622,0.0012479269981748864,-0.09659525053372087,0.0890483844889336,1297,1158,6,56,6.093958449504273e-05,0.000211198748115482,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,GLD,20,a040ca488aa3f51f,all,,2516,0.006221469590144139,0.0035002488439757062,-0.1160252327422614,0.17337893665894177,1350,1161,5,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,20,a040ca488aa3f51f,bullish,,27,0.009964851185934634,0.013129326919204765,-0.06592338110508744,0.12809762367479993,16,11,0,27,0.0037433815957904956,0.009629078075229058,2015-04-17T04:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,20,a040ca488aa3f51f,bearish,,28,0.010722171067850308,0.00021301822267710824,-0.05496464655668987,0.09257384996373941,14,14,0,28,0.004500701477706169,-0.003287230621298598,2015-03-02T05:00:00+00:00,2024-11-26T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,GLD,20,a040ca488aa3f51f,neutral,,2461,0.0061291937086073184,0.0034932891725740767,-0.1160252327422614,0.17337893665894177,1320,1136,5,56,-9.227588153682027e-05,-6.9596714016295635e-06,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,GLD,20,a040ca488aa3f51f,neutral,relationship_unchanged,2461,0.0061291937086073184,0.0034932891725740767,-0.1160252327422614,0.17337893665894177,1320,1136,5,56,-9.227588153682027e-05,-6.9596714016295635e-06,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
